time_hours,P_fail_ITER_like,P_fail_STEP_like
63.0,0.0,0.010844466027633745
63.5,0.0,0.01093155844660511
64.0,0.0,0.011018655861773903
64.5,0.0,0.011105758264865722
65.0,0.0,0.011192865647606513
65.5,0.0,0.01127997800172263
66.0,0.0,0.011367095318940874
66.5,0.0,0.011454217590988552
67.0,0.0,0.011541344809593516
67.5,0.0,0.011628476966484221
68.0,0.0,0.011715614053389767
68.5,0.0,0.01180275606203995
69.0,0.0,0.011889902984165306
69.5,0.0,0.011977054811497153
70.0,0.0,0.012064211535767646
70.5,0.0,0.012151373148709817
71.0,0.0,0.012238539642057617
71.5,0.0,0.012325711007545965
72.0,0.0,0.012412887236910794
72.5,0.0,0.012500068321889084
73.0,0.0,0.012587254254218916
73.5,0.0,0.012674445025639509
74.0,0.0,0.012761640627891258
74.5,0.0,0.01284884105271578
75.0,0.0,0.012936046291855964
75.5,0.0,0.013023256337055996
76.0,0.0,0.013110471180061402
76.5,0.0,0.013197690812619093
77.0,0.0,0.01328491522647741
77.5,0.0,0.01337214441338614
78.0,0.0,0.013459378365096579
78.5,0.0,0.013546617073361564
79.0,0.0,0.013633860529935501
79.5,0.0,0.013721108726574404
80.0,0.0,0.013808361655035939
80.5,0.0,0.013895619307079462
81.0,0.0,0.013982881674466045
81.5,0.0,0.014070148748958514
82.0,0.0,0.01415742052232149
82.5,0.0,0.014244696986321418
83.0,0.0,0.014331978132726603
83.5,0.0,0.014419263953307246
84.0,0.0,0.014506554439835473
84.5,0.0,0.014593849584085376
85.0,0.0,0.014681149377833038
85.5,0.0,0.014768453812856564
86.0,0.0,0.014855762880936122
86.5,0.0,0.014943076573853971
87.0,0.0,0.01503039488339449
87.5,0.0,0.015117717801344209
88.0,0.0,0.015205045319491841
88.5,0.0,0.015292377429628315
89.0,0.0,0.015379714123546809
89.5,0.0,0.015467055393042758
90.0,0.0,0.015554401229913922
90.5,0.0,0.015641751625960366
91.0,0.0,0.015729106572984545
91.5,0.0,0.015816466062791277
92.0,0.0,0.01590383008718781
92.5,0.0,0.015991198637983834
93.0,0.0,0.01607857170699151
93.5,0.0,0.016165949286025504
94.0,0.0,0.016253331366902997
94.5,0.0,0.01634071794144373
95.0,0.0,0.01642810900147002
95.5,0.0,0.016515504538806788
96.0,0.0,0.01660290454528159
96.5,0.0,0.016690309012724627
97.0,0.0,0.01677771793296879
97.5,0.0,0.01686513129784968
98.0,0.0,0.01695254909920561
98.5,0.0,0.01703997132887766
99.0,0.0,0.017127397978709682
99.5,0.0,0.017214829040548336
100.0,0.0,0.017302264506243097
100.5,0.0,0.017389704367646305
101.0,0.0,0.017477148616613144
101.5,0.0,0.017564597245001715
102.0,0.0,0.017652050244673024
102.5,0.0,0.017739507607491014
103.0,0.0,0.01782696932532259
103.5,0.0,0.017914435390037647
104.0,0.0,0.01800190579350906
104.5,0.0,0.01808938052761275
105.0,0.0,0.018176859584227666
105.5,0.0,0.01826434295523583
106.0,0.0,0.01835183063252235
106.5,0.0,0.01843932260797543
107.0,0.0,0.018526818873486412
107.5,0.0,0.018614319420949772
108.0,0.0,0.018701824242263153
108.5,0.0,0.018789333329327383
109.0,0.0,0.018876846674046488
109.5,0.0,0.01896436426832772
110.0,0.0,0.01905188610408157
110.5,0.0,0.01913941217322178
111.0,0.0,0.01922694246766537
111.5,0.0,0.019314476979332657
112.0,0.0,0.019402015700147268
112.5,0.0,0.019489558622036166
113.0,0.0,0.01957710573692964
113.5,0.0,0.019664657036761356
114.0,0.0,0.01975221251346836
114.5,0.0,0.01983977215899108
115.0,0.0,0.019927335965273383
115.5,0.0,0.02001490392426254
116.0,0.0,0.020102476027909273
116.5,0.0,0.020190052268167773
117.0,0.0,0.0202776326369957
117.5,0.0,0.020365217126354206
118.0,0.0,0.020452805728207957
118.5,0.0,0.020540398434525122
119.0,0.0,0.020627995237277437
119.5,0.0,0.02071559612844016
120.0,0.0,0.020803201099992133
120.5,0.0,0.02089081014391577
121.0,0.0,0.020978423252197086
121.5,0.0,0.021066040416825697
122.0,0.0,0.02115366162979485
122.5,0.0,0.02124128688310142
123.0,0.0,0.02132891616874594
123.5,0.0,0.0214165494787326
124.0,0.0,0.021504186805069266
124.5,0.0,0.021591828139767497
125.0,0.0,0.02167947347484255
125.5,0.0,0.021767122802313396
126.0,0.0,0.021854776114202737
126.5,0.0,0.021942433402537015
127.0,0.0,0.022030094659346418
127.5,0.0,0.022117759876664898
128.0,0.0,0.022205429046530195
128.5,0.0,0.022293102160983815
129.0,0.0,0.02238077921207108
129.5,0.0,0.02246846019184111
130.0,0.0,0.02255614509234687
130.5,0.0,0.02264383390564513
131.0,0.0,0.022731526623796513
131.5,0.0,0.022819223238865496
132.0,0.0,0.022906923742920436
132.5,0.0,0.02299462812803354
133.0,0.0,0.023082336386280926
133.5,0.0,0.023170048509742594
134.0,0.0,0.023257764490502455
134.5,0.0,0.023345484320648334
135.0,0.0,0.023433207992271988
135.5,0.0,0.023520935497469107
136.0,0.0,0.023608666828339335
136.5,0.0,0.023696401976986258
137.0,0.0,0.02378414093551743
137.5,0.0,0.023871883696044403
138.0,0.0,0.023959630250682675
138.5,0.0,0.024047380591551766
139.0,0.0,0.02413513471077518
139.5,0.0,0.024222892600480446
140.0,0.0,0.0243106542527991
140.5,0.0,0.024398419659866707
141.0,0.0,0.024486188813822876
141.5,0.0,0.024573961706811257
142.0,0.0,0.024661738330979545
142.5,0.0,0.024749518678479496
143.0,0.0,0.024837302741466963
143.5,0.0,0.024925090512101834
144.0,0.0,0.025012881982548106
144.5,0.0,0.02510067714497386
145.0,0.0,0.025188475991551284
145.5,0.0,0.025276278514456657
146.0,0.0,0.02536408470587039
146.5,0.0,0.025451894557977004
147.0,0.0,0.02553970806296516
147.5,0.0,0.02562752521302764
148.0,0.0,0.025715346000361374
148.5,0.0,0.02580317041716745
149.0,0.0,0.025890998455651102
149.5,0.0,0.025978830108021732
150.0,0.0,0.026066665366492905
150.5,0.0,0.026154504223282367
151.0,0.0,0.026242346670612048
151.5,0.0,0.02633019270070806
152.0,0.0,0.026418042305800717
152.5,0.0,0.026505895478124524
153.0,0.0,0.0265937522099182
153.5,0.0,0.026681612493424663
154.0,0.0,0.026769476320891085
154.5,0.0,0.026857343684568814
155.0,0.0,0.02694521457671346
155.5,0.0,0.027033088989584855
156.0,0.0,0.027120966915447076
156.5,0.0,0.027208848346568445
157.0,0.0,0.027296733275221533
157.5,0.0,0.02738462169368317
158.0,0.0,0.027472513594234447
158.5,0.0,0.02756040896916072
159.0,0.0,0.027648307810751616
159.5,0.0,0.02773621011130103
160.0,0.0,0.027824115863107172
160.5,0.0,0.027912025058472494
161.0,0.0,0.027999937689703762
161.5,0.0,0.028087853749112036
162.0,0.0,0.028175773229012664
162.5,0.0,0.0282636961217253
163.0,0.0,0.028351622419573938
163.5,0.0,0.02843955211488683
164.0,0.0,0.02852748519999659
164.5,0.0,0.028615421667240133
165.0,0.0,0.028703361508958705
165.5,0.0,0.02879130471749786
166.0,0.0,0.028879251285207526
166.5,0.0,0.02896720120444193
167.0,0.0,0.02905515446755965
167.5,0.0,0.029143111066923626
168.0,0.0,0.02923107099490112
168.5,0.0,0.02931903424386376
169.0,0.0,0.029407000806187526
169.5,0.0,0.029494970674252743
170.0,0.0,0.02958294384044413
170.5,0.0,0.02967092029715074
171.0,0.0,0.02975890003676601
171.5,0.0,0.029846883051687742
172.0,0.0,0.02993486933431811
172.5,0.0,0.030022858877063678
173.0,0.0,0.030110851672335376
173.5,0.0,0.030198847712548525
174.0,0.0,0.03028684699012283
174.5,0.0,0.030374849497482394
175.0,0.0,0.0304628552270557
175.5,0.0,0.030550864171275626
176.0,0.0,0.030638876322579466
176.5,0.0,0.030726891673408894
177.0,0.0,0.03081491021620999
177.5,0.0,0.030902931943433243
178.0,0.0,0.030990956847533554
178.5,0.0,0.031078984920970228
179.0,0.0,0.03116701615620698
179.5,0.0,0.03125505054571195
180.0,0.0,0.03134308808195768
180.5,0.0,0.03143112875742115
181.0,0.0,0.03151917256458374
181.5,0.0,0.03160721949593127
182.0,0.0,0.031695269543953984
182.5,0.0,0.03178332270114654
183.0,0.0,0.03187137896000804
183.5,0.0,0.031959438313042
184.0,0.0,0.0320475007527564
184.5,0.0,0.03213556627166362
185.0,0.0,0.0322236348622805
185.5,0.0,0.0323117065171283
186.0,0.0,0.032399781228732744
186.5,0.0,0.03248785898962397
187.0,0.0,0.03257593979233659
187.5,0.0,0.032664023629409636
188.0,0.0,0.03275211049338659
188.5,0.0,0.032840200376815384
189.0,0.0,0.03292829327224841
189.5,0.0,0.03301638917224249
190.0,0.0,0.03310448806935892
190.5,0.0,0.033192589956163435
191.0,0.0,0.03328069482522622
191.5,0.0,0.03336880266912193
192.0,0.0,0.03345691348042967
192.5,0.0,0.033545027251733
193.0,0.0,0.03363314397561994
193.5,0.0,0.03372126364468297
194.0,0.0,0.03380938625151902
194.5,0.0,0.033897511788729504
195.0,0.0,0.033985640248920285
195.5,0.0,0.03407377162470169
196.0,0.0,0.034161905908688506
196.5,0.0,0.034250043093500014
197.0,0.0,0.03433818317175992
197.5,0.0,0.03442632613609642
198.0,0.0,0.03451447197914216
198.5,0.0,0.03460262069353429
199.0,0.0,0.034690772271914395
199.5,0.0,0.03477892670692853
200.0,0.0,0.03486708399122723
200.5,0.0,0.03495524411746552
201.0,0.0,0.035043407078302856
201.5,0.0,0.035131572866403185
202.0,0.0,0.03521974147443494
202.5,0.0,0.035307912895071
203.0,0.0,0.03539608712098873
203.5,0.0,0.03548426414486997
204.0,0.0,0.03557244395940103
204.5,0.0,0.035660626557272694
205.0,0.0,0.035748811931180215
205.5,0.0,0.03583700007382332
206.0,0.0,0.035925190977906224
206.5,0.0,0.0360133846361376
207.0,0.0,0.03610158104123061
207.5,0.0,0.03618978018590287
208.0,0.0,0.03627798206287648
208.5,0.0,0.036366186664878036
209.0,0.0,0.03645439398463858
209.5,0.0,0.036542604014893634
210.0,0.0,0.036630816748383206
210.5,0.0,0.03671903217785177
211.0,0.0,0.03680725029604827
211.5,0.0,0.03689547109572614
212.0,0.0,0.036983694569643275
212.5,0.0,0.03707192071056204
213.0,0.0,0.0371601495112493
213.5,0.0,0.037248380964476364
214.0,0.0,0.03733661506301903
214.5,0.0,0.03742485179965755
215.0,0.0,0.03751309116717669
215.5,0.0,0.037601333158365634
216.0,0.0,0.03768957776601808
216.5,0.0,0.03777782498293217
217.0,0.0,0.03786607480191055
217.5,0.0,0.03795432721576032
218.0,0.0,0.03804258221729303
218.5,0.0,0.038130839799324724
219.0,0.0,0.03821909995467591
219.5,0.0,0.03830736267617157
220.0,0.0,0.03839562795664116
220.5,0.0,0.038483895788918566
221.0,0.0,0.038572166165842185
221.5,0.0,0.03866043908025486
222.0,0.0,0.03874871452500391
222.5,0.0,0.03883699249294111
223.0,0.0,0.038925272976922706
223.5,0.0,0.03901355596980941
224.0,0.0,0.039101841464466394
224.5,0.0,0.03919012945376328
225.0,0.0,0.03927841993057418
225.5,0.0,0.03936671288777765
226.0,0.0,0.0394550083182567
226.5,0.0,0.039543306214898814
227.0,0.0,0.039631606570595924
227.5,0.0,0.03971990937824443
228.0,0.0,0.03980821463074519
228.5,0.0,0.03989652232100351
229.0,0.0,0.03998483244192915
229.5,0.0,0.04007314498643633
230.0,0.0,0.04016145994744373
230.5,0.0,0.04024977731787447
231.0,0.0,0.040338097090656125
231.5,0.0,0.040426419258720744
232.0,0.0,0.04051474381500478
232.5,0.0,0.04060307075244917
233.0,0.0,0.04069140006399929
233.5,0.0,0.04077973174260496
234.0,0.0,0.04086806578122045
234.5,0.0,0.040956402172804475
235.0,0.0,0.041044740910320184
235.5,0.0,0.04113308198673518
236.0,0.0,0.041221425395021494
236.5,0.0,0.04130977112815563
237.0,0.0,0.04139811917911848
237.5,0.0,0.04148646954089542
238.0,0.0,0.04157482220647623
238.5,0.0,0.04166317716885515
239.0,0.0,0.04175153442103083
239.5,0.0,0.041839893956006395
240.0,0.0,0.04192825576678936
240.5,0.0,0.04201661984639166
241.0,0.0,0.04210498618782972
241.5,0.0,0.04219335478412435
242.0,0.0,0.04228172562830078
242.5,0.0,0.04237009871338868
243.0,0.0,0.042458474032422165
243.5,0.0,0.04254685157843973
244.0,0.0,0.042635231344484326
244.5,0.0,0.042723613323603304
245.0,0.0,0.042811997508848454
245.5,0.0,0.04290038389327595
246.0,0.0,0.042988772469946424
246.5,0.0,0.0430771632319249
247.0,0.0,0.0431655561722808
247.5,0.0,0.043253951284087995
248.0,0.0,0.04334234856042474
248.5,0.0,0.04343074799437371
249.0,0.0,0.04351914957902197
249.5,0.0,0.04360755330746101
250.0,0.0,0.04369595917278672
250.5,0.0,0.0437843671680994
251.0,0.0,0.04387277728650373
251.5,0.0,0.04396118952110883
252.0,0.0,0.04404960386502816
252.5,0.0,0.044138020311379624
253.0,0.0,0.044226438853285505
253.5,0.0,0.04431485948387248
254.0,0.0,0.044403282196271626
254.5,0.0,0.0444917069836184
255.0,0.0,0.044580133839052655
255.5,0.0,0.044668562755718635
256.0,0.0,0.04475699372676495
256.5,0.0,0.04484542674534461
257.0,0.0,0.044933861804615026
257.5,0.0,0.045022298897737956
258.0,0.0,0.04511073801787955
258.5,0.0,0.04519917915821035
259.0,0.0,0.04528762231190525
259.5,0.0,0.04537606747214354
260.0,0.0,0.04546451463210887
260.5,0.0,0.04555296378498926
261.0,0.0,0.04564141492397712
261.5,0.0,0.045729868042269195
262.0,0.0,0.045818323133066614
262.5,0.0,0.045906780189574885
263.0,0.0,0.04599523920500385
263.5,0.0,0.04608370017256772
264.0,0.0,0.04617216308548508
264.5,0.0,0.04626062793697886
265.0,0.0,0.04634909472027635
265.5,0.0,0.046437563428609184
266.0,0.0,0.046526034055213356
266.5,0.0,0.046614506593329205
267.0,0.0,0.04670298103620145
267.5,0.0,0.0467914573770791
268.0,0.0,0.04687993560921554
268.5,0.0,0.046968415725868524
269.0,0.0,0.0470568977203001
269.5,0.0,0.04714538158577667
270.0,0.0,0.04723386731556899
270.5,0.0,0.04732235490295214
271.0,0.0,0.04741084434120554
271.5,0.0,0.047499335623612915
272.0,0.0,0.04758782874346234
272.5,0.0,0.047676323694046265
273.0,0.0,0.04776482046866136
273.5,0.0,0.04785331906060873
274.0,0.0,0.04794181946319374
274.5,0.0,0.048030321669726074
275.0,0.0,0.048118825673519744
275.5,0.0,0.04820733146789313
276.0,0.0,0.04829583904616884
276.5,0.0,0.048384348401673855
277.0,0.0,0.048472859527739436
277.5,0.0,0.04856137241770118
278.0,0.0,0.04864988706489897
278.5,0.0,0.04873840346267701
279.0,0.0,0.04882692160438379
279.5,0.0,0.04891544148337212
280.0,0.0,0.04900396309299908
280.5,0.0,0.0490924864266261
281.0,0.0,0.04918101147761886
281.5,0.0,0.04926953823934735
282.0,0.0,0.04935806670518584
282.5,0.0,0.04944659686851291
283.0,0.0,0.049535128722711416
283.5,0.0,0.049623662261168495
284.0,0.0,0.04971219747727557
284.5,0.0,0.04980073436442836
285.0,0.0,0.04988927291602685
285.5,0.0,0.049977813125475286
286.0,0.0,0.05006635498618224
286.5,0.0,0.05015489849156052
287.0,0.0,0.05024344363502718
287.5,0.0,0.050331990410003635
288.0,0.0,0.05042053880991546
288.5,0.0,0.050509088828192564
289.0,0.0,0.050597640458269096
289.5,0.0,0.050686193693583466
290.0,0.0,0.05077474852757835
290.5,0.0,0.050863304953700686
291.0,0.0,0.050951862965401655
291.5,0.0,0.051040422556136694
292.0,0.0,0.0511289837193655
292.5,0.0,0.05121754644855201
293.0,0.0,0.0513061107371644
293.5,0.0,0.05139467657867513
294.0,0.0,0.051483243966560864
294.5,0.0,0.051571812894302516
295.0,0.0,0.05166038335538523
295.5,0.0,0.051748955343298396
296.0,0.0,0.05183752885153567
296.5,0.0,0.05192610387359488
297.0,0.0,0.052014680402978124
297.5,0.0,0.052103258433191725
298.0,0.0,0.05219183795774623
298.5,0.0,0.052280418970156374
299.0,0.0,0.05236900146394119
299.5,0.0,0.05245758543262386
300.0,0.0,0.052546170869731824
300.5,0.0,0.05263475776879672
301.0,0.0,0.0527233461233544
301.5,0.0,0.05281193592694494
302.0,0.0,0.052900527173112596
302.5,0.0,0.052989119855405886
303.0,0.0,0.053077713967377475
303.5,0.0,0.053166309502584254
304.0,0.0,0.05325490645458732
304.5,0.0,0.05334350481695196
305.0,0.0,0.05343210458324765
305.5,0.0,0.05352070574704812
306.0,0.0,0.05360930830193119
306.5,0.0,0.05369791224147893
307.0,0.0,0.05378651755927762
307.5,0.0,0.05387512424891768
308.0,0.0,0.05396373230399373
308.5,0.0,0.05405234171810458
309.0,0.0,0.05414095248485319
309.5,0.0,0.05422956459784672
310.0,0.0,0.054318178050696525
310.5,0.0,0.054406792837018096
311.0,0.0,0.05449540895043111
311.5,0.0,0.054584026384559406
312.0,0.0,0.054672645133031
312.5,0.0,0.05476126518947806
313.0,0.0,0.05484988654753693
313.5,0.0,0.0549385092008481
314.0,0.0,0.05502713314305622
314.5,0.0,0.055115758367810096
315.0,0.0,0.055204384868762696
315.5,0.0,0.05529301263957113
316.0,0.0,0.055381641673896635
316.5,0.0,0.05547027196540467
317.0,0.0,0.05555890350776472
317.5,0.0,0.05564753629465054
318.0,0.0,0.0557361703197399
318.5,0.0,0.055824805576714834
319.0,0.0,0.05591344205926141
319.5,0.0,0.05600207976106988
320.0,0.0,0.056090718675834594
320.5,0.0,0.05617935879725405
321.0,0.0,0.056268000119030916
321.5,0.0,0.0563566426348719
322.0,0.0,0.05644528633848788
322.5,0.0,0.056533931223593854
323.0,0.0,0.05662257728390893
323.5,0.0,0.05671122451315634
324.0,0.0,0.05679987290506341
324.5,0.0,0.05688852245336159
325.0,0.0,0.05697717315178644
325.5,0.0,0.05706582499407763
326.0,0.0,0.05715447797397892
326.5,0.0,0.05724313208523819
327.0,0.0,0.0573317873216074
327.5,0.0,0.05742044367684264
328.0,0.0,0.05750910114470406
328.5,0.0,0.057597759718955914
329.0,0.0,0.05768641939336654
329.5,0.0,0.057775080161708424
330.0,0.0,0.05786374201775804
330.5,0.0,0.057952404955296015
331.0,0.0,0.05804106896810704
331.5,0.0,0.05812973404997987
332.0,0.0,0.0582184001947074
332.5,0.0,0.05830706739608651
333.0,0.0,0.0583957356479182
333.5,0.0,0.05848440494400756
334.0,0.0,0.058573075278163717
334.5,0.0,0.05866174664419986
335.0,0.0,0.058750419035933275
335.5,0.0,0.058839092447185284
336.0,0.0,0.05892776687178128
336.5,0.0,0.0590164423035507
337.0,0.0,0.05910511873632706
337.5,0.0,0.059193796163947904
338.0,0.0,0.059282474580254846
338.5,0.0,0.059371153979093545
339.0,0.0,0.059459834354313686
339.5,0.0,0.059548515699769024
340.0,0.0,0.05963719800931734
340.5,0.0,0.05972588127682047
341.0,0.0,0.05981456549614426
341.5,0.0,0.05990325066115864
342.0,0.0,0.05999193676573752
342.5,0.0,0.060080623803758865
343.0,0.0,0.060169311769104665
343.5,0.0,0.060258000655660934
344.0,0.0,0.06034669045731773
344.5,0.0,0.060435381167969086
345.0,0.0,0.0605240727815131
345.5,0.0,0.060612765291851875
346.0,0.0,0.06070145869289152
346.5,0.0,0.060790152978542164
347.0,0.0,0.060878848142717934
347.5,0.0,0.06096754417933698
348.0,0.0,0.06105624108232146
348.5,0.0,0.06114493884559752
349.0,0.0,0.06123363746309531
349.5,0.0,0.061322336928749
350.0,0.0,0.061411037236496734
350.5,0.0,0.06149973838028065
351.0,0.0,0.061588440354046904
351.5,0.0,0.06167714315174561
352.0,0.0,0.06176584676733088
352.5,0.0,0.06185455119476085
353.0,0.0,0.06194325642799755
353.5,0.0,0.0620319624610071
354.0,0.0,0.062120669287759514
354.5,0.0,0.062209376902228816
355.0,0.0,0.06229808529839301
355.5,0.0,0.06238679447023406
356.0,0.0,0.06247550441173791
356.5,0.0,0.06256421511689446
357.0,0.0,0.06265292657969758
357.5,0.0,0.06274163879414511
358.0,0.0,0.06283035175423883
358.5,0.0,0.06291906545398453
359.0,0.0,0.06300777988739187
359.5,0.0,0.06309649504847455
360.0,0.0,0.06318521093125017
360.5,0.0,0.06327392752974029
361.0,0.0,0.06336264483797044
361.5,0.0,0.06345136284997008
362.0,0.0,0.06354008155977259
362.5,0.0,0.06362880096141531
363.0,0.0,0.06371752104893953
363.5,0.0,0.06380624181639047
364.0,0.0,0.06389496325781727
364.5,0.0,0.06398368536727302
365.0,0.0,0.06407240813881472
365.5,0.0,0.0641611315665033
366.0,0.0,0.06424985564440365
366.5,0.0,0.06433858036658453
367.0,0.0,0.06442730572711863
367.5,0.0,0.06451603172008263
368.0,0.0,0.06460475833955702
368.5,0.0,0.06469348557962626
369.0,0.0,0.06478221343437872
369.5,0.0,0.06487094189790667
370.0,0.0,0.06495967096430628
370.5,0.0,0.06504840062767765
371.0,0.0,0.06513713088212476
371.5,0.0,0.0652258617217555
372.0,0.0,0.06531459314068162
372.5,0.0,0.06540332513301887
373.0,0.0,0.06549205769288677
373.5,0.0,0.0655807908144088
374.0,0.0,0.06566952449171229
374.5,0.0,0.0657582587189285
375.0,0.0,0.06584699349019257
375.5,0.0,0.06593572879964348
376.0,0.0,0.06602446464142411
376.5,0.0,0.06611320100968127
377.0,0.0,0.06620193789856554
377.5,0.0,0.06629067530223147
378.0,0.0,0.06637941321483742
378.5,0.0,0.06646815163054565
379.0,0.0,0.06655689054352229
379.5,0.0,0.06664562994793734
380.0,0.0,0.0667343698379646
380.5,0.0,0.0668231102077818
381.0,0.0,0.06691185105157048
381.5,0.0,0.06700059236351608
382.0,0.0,0.06708933413780786
382.5,0.0,0.06717807636863894
383.0,0.0,0.0672668190502063
383.5,0.0,0.06735556217671075
384.0,0.0,0.06744430574235695
384.5,0.0,0.0675330497413534
385.0,0.0,0.06762179416791242
385.5,0.0,0.06771053901625022
386.0,0.0,0.0677992842805868
386.5,0.0,0.06788802995514602
387.0,0.0,0.06797677603415554
387.5,0.0,0.06806552251184687
388.0,0.0,0.06815426938245535
388.5,0.0,0.06824301664022013
389.0,0.0,0.0683317642793842
389.5,0.0,0.06842051229419434
390.0,0.0,0.06850926067890117
390.5,0.0,0.06859800942775914
391.0,0.0,0.06868675853502645
391.5,0.0,0.06877550799496518
392.0,0.0,0.06886425780184122
392.5,0.0,0.06895300794992418
393.0,0.0,0.06904175843348759
393.5,0.0,0.06913050924680868
394.0,0.0,0.06921926038416853
394.5,0.0,0.06930801183985204
395.0,0.0,0.06939676360814785
395.5,0.0,0.06948551568334843
396.0,0.0,0.06957426805975003
396.5,0.0,0.06966302073165266
397.0,0.0,0.06975177369336019
397.5,0.0,0.0698405269391802
398.0,0.0,0.0699292804634241
398.5,0.0,0.07001803426040705
399.0,0.0,0.07010678832444799
399.5,0.0,0.07019554264986966
400.0,0.0,0.07028429723099854
